PMID_GeneID,GO_ID,edge_type
20472641_170506,GO:0002151,CO
20472641_170506,GO:0010501,CO
19836239_84248,GO:0003729,CO
19836239_84248,GO:0005515,CO
19836239_84248,GO:0005654,CO
19836239_84248,GO:0016607,CO
11925568_14281,GO:0006355,CO
11925568_14281,GO:0000978,CO
11925568_14281,GO:0007399,CO
11925568_14281,GO:0001228,CO
11925568_14281,GO:0045944,CO
11925568_14281,GO:0003700,CO
17488184_39611,GO:0055088,CO
11830469_6288,,CO
18718934_828776,GO:0010442,CO
18718934_828776,GO:0010026,CO
18718934_828776,GO:0005886,CO
18718934_828776,GO:0052541,CO
12075009_77963,GO:0007286,CO
22844456_54196,GO:0005737,CO
24357068_67374,GO:0098609,CO
17109063_24185,GO:0030334,CO
20133456_56718,,CO
19549928_820185,,CO
23716590_33686,GO:1901190,CO
23716590_33686,GO:0003743,CO
23716590_33686,GO:0045727,CO
23716590_33686,GO:0034518,CO
23716590_33686,GO:0008190,CO
23716590_33686,GO:0036099,CO
23716590_33686,GO:0005737,CO
15480992_11810,GO:0048255,CO
15480992_11810,GO:0010332,CO
15480992_11810,GO:0035925,CO
30981741_851719,GO:0000301,CO
19138132_25386,GO:0051592,CO
25106870_2541638,GO:0042276,CO
25106870_2541638,GO:0003887,CO
26476147_22113,GO:0060721,CO
16608848_114517,GO:0043236,CO
16608848_114517,GO:0005912,CO
11106749_13666,GO:0006468,CO
28633330_839529,GO:0005515,CO
16838372_34251,GO:0043195,CO
18256328_19120,GO:0005737,CO
26802880_30670,GO:0043010,CO
23071111_855630,GO:0044255,CO
12925593_42945,GO:0036122,CO
12925593_42945,GO:0030514,CO
12925593_42945,GO:0048018,CO
12925593_42945,GO:0038098,CO
12925593_42945,GO:1904685,CO
22918234_855409,GO:0030332,CO
14631946_28232,,CO
29742103_100155,GO:0005515,CO
29742103_100155,GO:0000712,CO
29742103_100155,GO:0000794,CO
1999391_946467,GO:0006351,CO
24086144_31251,GO:1904059,CO
22412942_43928,GO:0046529,CO
22412942_43928,GO:0016360,CO
22412942_43928,GO:0022416,CO
20737512_404725,,CO
19542236_554166,GO:0047291,CO
12234932_35381,GO:0001227,CO
12234932_35381,GO:0008134,CO
12234932_35381,GO:0005515,CO
12234932_35381,GO:0035189,CO
19074461_18145,GO:0006914,CO
12138111_1788,GO:0005634,CO
12138111_1788,GO:0003677,CO
12138111_1788,GO:0016363,CO
12138111_1788,GO:0006306,CO
12138111_1788,GO:0003886,CO
12138111_1788,GO:0005737,CO
24061474_56469,GO:0045444,CO
24061474_56469,GO:0008134,CO
24223770_42310,,CO
17329564_820602,GO:0009834,CO
17329564_820602,GO:0005634,CO
22154806_330409,GO:0031010,CO
26795157_831716,GO:1990538,CO
26795157_831716,GO:0005794,CO
18024556_814823,,CO
17928448_20265,GO:0030424,CO
17928448_20265,GO:0050884,CO
17928448_20265,GO:0007628,CO
17928448_20265,GO:0043025,CO
17928448_20265,GO:0042391,CO
17928448_20265,GO:0006814,CO
17928448_20265,GO:0001508,CO
17928448_20265,GO:0019228,CO
23404107_35430,GO:0061330,CO
21908176_25254,,CO
20563667_9812,GO:0008625,CO
20563667_9812,GO:0005739,CO
20563667_9812,GO:0005515,CO
26181331_854256,,CO
31511021_64945,,CO
23260654_945580,GO:0031237,CO
23260654_945580,GO:0044569,CO
23260654_945580,GO:0005887,CO
22094701_34569,,CO
18667448_830676,GO:0009826,CO
23918319_321756,GO:0070654,CO
23918319_321756,GO:0072091,CO
27131785_37124,GO:0030678,CO
27131785_37124,GO:0005739,CO
27131785_37124,GO:0090646,CO
16459303_39620,GO:0045747,CO
16459303_39620,GO:0005515,CO
20946875_6453,GO:0005905,CO
20946875_6453,GO:0070064,CO
20946875_6453,GO:0005886,CO
20946875_6453,GO:0005515,CO
24382350_56718,,CO
19933576_4000,GO:0005515,CO
15073157_12166,GO:0061626,CO
15073157_12166,GO:0060043,CO
15073157_12166,GO:0003223,CO
15073157_12166,GO:0010665,CO
15073157_12166,GO:0003151,CO
15073157_12166,GO:1905295,CO
15073157_12166,GO:0003215,CO
15073157_12166,GO:1905292,CO
15073157_12166,GO:0003222,CO
15073157_12166,GO:0003203,CO
15039777_29497,GO:1904411,CO
15039777_29497,GO:0032024,CO
18671972_1386,GO:0061630,CO
18671972_1386,GO:0000209,CO
18671972_1386,GO:0003714,CO
18671972_1386,GO:0000122,CO
18671972_1386,GO:0005515,CO
21059704_20346,GO:0021828,CO
11564874_11852,GO:0007155,CO
29133465_837398,GO:0008017,CO
16862604_855005,,CO
12130631_31358,,CO
12202495_619605,GO:0005730,CO
21412441_6662,GO:2000020,CO
21295010_2542886,GO:0019430,CO
19211691_29503,,CO
19146846_18508,GO:0003682,CO
19146846_18508,GO:0045944,CO
29635389_33968,GO:0030371,CO
24187134_314623,GO:0005730,CO
24187134_314623,GO:0019900,CO
24187134_314623,GO:0046676,CO
21515584_821462,GO:0046920,CO
16760462_854789,GO:0005385,CO
16760462_854789,GO:0005783,CO
16760462_854789,GO:0006829,CO
15218143_217124,GO:0004935,CO
18252800_64625,,CO
17662709_49070,GO:0007560,CO
26631267_283537,GO:0034486,CO
26631267_283537,GO:1905103,CO
16143319_93675,GO:0043113,CO
16143319_93675,GO:0032663,CO
16143319_93675,GO:0050852,CO
16143319_93675,GO:0042129,CO
20926383_25722,GO:0006813,CO
20926383_25722,GO:0006814,CO
20926383_25722,GO:0015871,CO
17360357_24766,,CO
16098962_173405,GO:0006031,CO
21887730_9181,GO:0010800,CO
22345504_43017,GO:0019008,CO
16533945_105988,GO:0007059,CO
19766621_35259,GO:0007411,CO
19766621_35259,GO:0048675,CO
18156211_8322,GO:0001954,CO
18156211_8322,GO:0005515,CO
18156211_8322,GO:0034446,CO
18156211_8322,GO:0005886,CO
23926065_840317,GO:1900057,CO
23926065_840317,GO:0045893,CO
18849963_140476,GO:0032426,CO
18849963_140476,GO:0060088,CO
28196865_83700,,CO
21377456_252973,GO:0048701,CO
21377456_252973,GO:0042733,CO
21377456_252973,GO:0007420,CO
21377456_252973,GO:0010468,CO
21377456_252973,GO:0048568,CO
21377456_252973,GO:0060324,CO
21377456_252973,GO:0060463,CO
21377456_252973,GO:0035264,CO
21377456_252973,GO:0021915,CO
21377456_252973,GO:0003208,CO
21377456_252973,GO:0030323,CO
21377456_252973,GO:0043010,CO
24418534_6908,GO:0005515,CO
25720052_6833,,CO
16223493_842616,GO:0005794,CO
25106870_2541638,GO:0006303,CO
18819921_5771,GO:0030971,CO
26371322_835866,GO:0048226,CO
26371322_835866,GO:0045892,CO
26371322_835866,GO:0008285,CO
26371322_835866,GO:0045893,CO
26371322_835866,GO:2000067,CO
26371322_835866,GO:0035987,CO
23129771_854247,,CO
18511946_387715,GO:0005739,CO
18511946_387715,GO:0001917,CO
21401809_851772,,CO
19114459_854844,,CO
12629552_47594,GO:0045167,CO
19940926_21934,GO:0051091,CO
19940926_21934,GO:0071812,CO
19940926_21934,GO:0060086,CO
19940926_21934,GO:0034612,CO
19940926_21934,GO:0033209,CO
19940926_21934,GO:0032496,CO
19940926_21934,GO:0070555,CO
27094859_25694,,CO
24550258_67013,GO:0005743,CO
24550258_67013,GO:0031638,CO
24550258_67013,GO:0016540,CO
24550258_67013,GO:0034982,CO
27552662_38644,GO:0032436,CO
15905077_553759,,CO
27630107_832735,GO:0005635,CO
27630107_832735,GO:0005515,CO
27630107_832735,GO:0043621,CO
27630107_832735,GO:0005654,CO
15282160_173042,GO:0009986,CO
15282160_173042,GO:0005737,CO
15282160_173042,GO:0043227,CO
17726111_831339,GO:0016324,CO
17726111_831339,GO:0009860,CO
24552710_176863,GO:0005634,CO
24552710_176863,GO:2000241,CO
24552710_176863,GO:0008340,CO
24552710_176863,GO:0005730,CO
26033523_85496,,CO
18215137_51266,GO:0005515,CO
21460222_80758,GO:0005886,CO
21460222_80758,GO:1990782,CO
21460222_80758,GO:0036041,CO
21460222_80758,GO:0048471,CO
21460222_80758,GO:2001269,CO
21460222_80758,GO:0043065,CO
25537647_819971,GO:0006302,CO
25537647_819971,GO:0010225,CO
16857670_855125,,CO
11149895_51070,GO:0043086,CO
21347725_558148,,CO
19300477_20377,GO:0043507,CO
17938141_56368,GO:0005783,CO
17938141_56368,GO:0031982,CO
17938141_56368,GO:0020037,CO
16897494_814702,GO:0005515,CO
16897494_814702,GO:0005634,CO
22851708_8547,GO:0003823,CO
22851708_8547,GO:0046597,CO
22851708_8547,GO:1902679,CO
22851708_8547,GO:0051607,CO
15149856_24907,GO:0005634,CO
15149856_24907,GO:0045666,CO
15149856_24907,GO:0010976,CO
20190032_27410,GO:0046890,CO
20190032_27410,GO:0030324,CO
20190032_27410,GO:0032368,CO
19250614_19062,GO:0033137,CO
19250614_19062,GO:0051898,CO
19250614_19062,GO:0042593,CO
19250614_19062,GO:2000466,CO
19250614_19062,GO:0005979,CO
19250614_19062,GO:0045719,CO
19250614_19062,GO:0046627,CO
19250614_19062,GO:0035305,CO
22496667_33778,GO:0005634,CO
12163015_31208,,CO
21829167_5976,GO:0000781,CO
21829167_5976,GO:0005515,CO
21829167_5976,GO:0042162,CO
21829167_5976,GO:0032201,CO
26669262_57746,GO:0034587,CO
11818065_40016,GO:0006915,CO
18758731_2542084,,CO
19706535_3958,GO:2000521,CO
19706535_3958,GO:0050860,CO
22184727_114836,GO:0005886,CO
22184727_114836,GO:0032740,CO
16103214_843524,GO:0005634,CO
16103214_843524,GO:0090059,CO
16103214_843524,GO:0010089,CO
16103214_843524,GO:0009735,CO
16103214_843524,GO:0009737,CO
16103214_843524,GO:0009741,CO
16103214_843524,GO:0010628,CO
20097872_829635,GO:0048255,CO
16928679_945843,GO:0005515,CO
16428443_33977,GO:0043966,CO
16428443_33977,GO:0043967,CO
31765407_856695,,CO
21347310_10399,GO:0001891,CO
21347310_10399,GO:0005515,CO
21347310_10399,GO:0050765,CO
27376588_37345,GO:0042803,CO
25203210_829697,GO:0051861,CO
25026078_149041,GO:0003725,CO
19706601_22937,GO:0060628,CO
23026052_851885,GO:0043138,CO
16785324_47396,GO:0001558,CO
28076779_9416,GO:0005634,CO
28076779_9416,GO:0000785,CO
18824567_25496,,CO
15492776_12166,GO:0051216,CO
12042318_1535,GO:0009055,CO
31118240_34623,GO:0032465,CO
19162133_29571,GO:0098978,CO
24652292_123096,GO:0015822,CO
24652292_123096,GO:0015879,CO
24652292_123096,GO:0015227,CO
24652292_123096,GO:0005289,CO
24652292_123096,GO:1902616,CO
24652292_123096,GO:0005292,CO
24652292_123096,GO:1903401,CO
18984586_2542655,,CO
16320245_117277,GO:0098978,CO
19828015_25026,,CO
18786002_839578,GO:0006970,CO
15908594_818265,GO:0009958,CO
15908594_818265,GO:0009637,CO
15908594_818265,GO:0009733,CO
15908594_818265,GO:0008361,CO
15908594_818265,GO:0043481,CO
15908594_818265,GO:0009639,CO
25074936_55178,GO:0070039,CO
19696884_44817,,CO
12393445_678623,GO:0042541,CO
22628555_831173,GO:0080123,CO
22493320_43916,GO:0019900,CO
22493320_43916,GO:0042803,CO
12390888_170635,GO:0004745,CO
20186342_40327,,CO
28728022_14824,GO:1905146,CO
28728022_14824,GO:0060041,CO
28728022_14824,GO:0051346,CO
28728022_14824,GO:1905671,CO
17460044_67664,,CO
23437091_24316,,CO
29101312_4321,GO:1904905,CO
15010472_689560,GO:0005515,CO
15010472_689560,GO:0030018,CO
23071452_816905,GO:1900109,CO
23071452_816905,GO:0043565,CO
21666676_281935,GO:0005547,CO
21666676_281935,GO:0032433,CO
19477270_150,GO:0043407,CO
19477270_150,GO:0005886,CO
24862762_9368,GO:0072659,CO
24862762_9368,GO:0022612,CO
24862762_9368,GO:0016324,CO
24862762_9368,GO:0045930,CO
24862762_9368,GO:0008360,CO
24862762_9368,GO:0007097,CO
24862762_9368,GO:0051683,CO
24862762_9368,GO:0008361,CO
24862762_9368,GO:0048471,CO
24862762_9368,GO:0090090,CO
24862762_9368,GO:0045198,CO
19373774_682507,GO:0050921,CO
19373774_682507,GO:0060491,CO
21847104_816539,GO:0043622,CO
22848617_798916,GO:0072046,CO
17303663_58919,GO:0033327,CO
23641071_851727,,CO
18223038_838687,GO:0010389,CO
18223038_838687,GO:0009755,CO
21712437_56768,GO:0098688,CO
21712437_56768,GO:0098831,CO
21712437_56768,GO:0098978,CO
21712437_56768,GO:0097470,CO
16325169_16658,,CO
15115758_2177,GO:0005515,CO
20702625_3135,GO:0007165,CO
20702625_3135,GO:0042288,CO
20215345_93840,GO:0072359,CO
20215345_93840,GO:0060088,CO
20215345_93840,GO:0021747,CO
20215345_93840,GO:0001843,CO
20215345_93840,GO:0035909,CO
20215345_93840,GO:0003151,CO
20215345_93840,GO:0002093,CO
20215345_93840,GO:0060982,CO
20215345_93840,GO:0060425,CO
20215345_93840,GO:0060463,CO
21300842_29693,GO:0012506,CO
21300842_29693,GO:0070296,CO
23401855_5888,GO:0019899,CO
23401855_5888,GO:0003682,CO
12242306_70122,GO:0009952,CO
16601261_25369,,CO
17722983_30766,GO:0035050,CO
21483790_810849,,CO
23424199_38534,GO:0030838,CO
23424199_38534,GO:0005737,CO
12496252_57162,GO:0005515,CO
20209136_31618,GO:0045214,CO
20209136_31618,GO:0007525,CO
20209136_31618,GO:0005085,CO
20209136_31618,GO:0043547,CO
20209136_31618,GO:0043087,CO
21068064_37528,GO:0003723,CO
21068064_37528,GO:0007349,CO
21447556_3355150,GO:0043186,CO
19409607_406937,GO:1904673,CO
19409607_406937,GO:0048333,CO
19409607_406937,GO:1903231,CO
19409607_406937,GO:0035195,CO
19409607_406937,GO:0010668,CO
15383546_12831,GO:0005201,CO
21856198_11143,GO:0006468,CO
29659701_818759,GO:0071669,CO
26414402_22974,GO:0007026,CO
20638387_41607,,CO
19453460_821452,GO:0005515,CO
31522887_72948,GO:0014003,CO
31522887_72948,GO:0032288,CO
31522887_72948,GO:0048709,CO
15689559_11804,GO:0030900,CO
15689559_11804,GO:0030901,CO
16188939_324,GO:0030877,CO
16188939_324,GO:0065003,CO
19635936_854973,GO:0006163,CO
19635936_854973,GO:0006178,CO
24859200_68519,GO:0007405,CO
24859200_68519,GO:0008017,CO
24859200_68519,GO:0000226,CO
24859200_68519,GO:0007420,CO
24859200_68519,GO:0005829,CO
24859200_68519,GO:0097431,CO
24859200_68519,GO:0007052,CO
23927065_320878,GO:0019417,CO
19279137_42871,GO:0005884,CO
19279137_42871,GO:0005515,CO
19279137_42871,GO:0032991,CO
19279137_42871,GO:0030589,CO
19279137_42871,GO:0008013,CO
23232097_829949,GO:1901000,CO
23232097_829949,GO:0016579,CO
23232097_829949,GO:0009651,CO
26711011_201164,GO:0008053,CO
26711011_201164,GO:0005887,CO
26711011_201164,GO:0042803,CO
21708946_9289,,CO
23437250_406913,GO:0006509,CO
23437250_406913,GO:0030335,CO
24552833_320924,GO:0005615,CO
24552833_320924,GO:0002020,CO
24552833_320924,GO:0010575,CO
24552833_320924,GO:0010954,CO
11782436_5393,GO:0043928,CO
11782436_5393,GO:0035925,CO
22719226_851394,,CO
20739462_75140,,CO
19703990_25153,GO:0034698,CO
17055345_2072,GO:0005634,CO
28708824_73679,GO:0007140,CO
28708824_73679,GO:0007283,CO
20439428_16542,GO:0005886,CO
20439428_16542,GO:0030947,CO
15509762_20720,GO:0010466,CO
15509762_20720,GO:0051966,CO
15509762_20720,GO:0050974,CO
15509762_20720,GO:0042177,CO
17452528_42846,GO:0008568,CO
17452528_42846,GO:0051013,CO
17452528_42846,GO:0031117,CO
17452528_42846,GO:0000070,CO
17452528_42846,GO:0005813,CO
15729347_843215,GO:0009507,CO
15729347_843215,GO:0004672,CO
15729347_843215,GO:0042548,CO
15664653_811507,GO:0032515,CO
29495075_841276,GO:0030904,CO
29495075_841276,GO:0048768,CO
16902066_83516,GO:1901558,CO
22323600_116810,GO:2000179,CO
22235116_18189,GO:0005886,CO
27913603_216805,,CO
23403943_312382,,CO
12843251_30269,GO:0030182,CO
12843251_30269,GO:0007420,CO
24306108_58066,GO:0035633,CO
20137777_285590,GO:0001654,CO
20137777_285590,GO:0007507,CO
20137777_285590,GO:0060348,CO
17576797_33578,GO:0030071,CO
17576797_33578,GO:0005874,CO
19742316_18596,GO:0014912,CO
23580594_844120,GO:0052543,CO
23580594_844120,GO:0000987,CO
23580594_844120,GO:0010208,CO
21383078_214575,GO:0030719,CO
21383078_214575,GO:0043046,CO
21383078_214575,GO:0007286,CO
21383078_214575,GO:0033391,CO
19307729_3736,GO:0010960,CO
22847425_34258,GO:0055072,CO
20610383_80889,GO:0003779,CO
19188445_328,GO:0006281,CO
19188445_328,GO:0060699,CO
18780802_840139,GO:0015706,CO
18780802_840139,GO:0042128,CO
18780802_840139,GO:0005886,CO
18780802_840139,GO:0010167,CO
23293024_74178,GO:0060425,CO
23293024_74178,GO:0005515,CO
23293024_74178,GO:0043408,CO
23293024_74178,GO:0035264,CO
23293024_74178,GO:0003016,CO
23293024_74178,GO:0030324,CO
23293024_74178,GO:0010468,CO
23293024_74178,GO:0043066,CO
23293024_74178,GO:0048286,CO
19306925_5898,GO:0005768,CO
19306925_5898,GO:0005886,CO
19306925_5898,GO:0007202,CO
19650778_841056,GO:0010082,CO
19650778_841056,GO:0048364,CO
19650778_841056,GO:0009793,CO
19650778_841056,GO:0042127,CO
12021769_40015,GO:0031624,CO
12021769_40015,GO:0061630,CO
12021769_40015,GO:0005515,CO
12021769_40015,GO:0061631,CO
12021769_40015,GO:0051865,CO
16360013_1378,GO:0002430,CO
16360013_1378,GO:0032703,CO
16360013_1378,GO:0032689,CO
14608045_25309,,CO
22323285_8622514,GO:0005515,CO
22323285_8622514,GO:0051600,CO
22323285_8622514,GO:0070177,CO
22323285_8622514,GO:0031164,CO
22323285_8622514,GO:0044877,CO
16449796_8646,GO:0045785,CO
15992547_541511,GO:0035299,CO
24603354_856081,,CO
19112494_109181,GO:0005515,CO
22665445_843779,GO:0005515,CO
18281286_2562,GO:0071420,CO
17351117_822416,GO:0008236,CO
17351117_822416,GO:0010206,CO
16963635_8624557,GO:0003993,CO
16963635_8624557,GO:0031158,CO
20351172_672,GO:0031397,CO
20351172_672,GO:0071796,CO
20549504_84669,GO:0005794,CO
17242280_18125,GO:0098736,CO
17242280_18125,GO:0036487,CO
17242280_18125,GO:0051001,CO
18216060_1512,GO:0008233,CO
18216060_1512,GO:0005615,CO
18216060_1512,GO:0043129,CO
18216060_1512,GO:0097208,CO
28100677_400709,GO:0005515,CO
28100677_400709,GO:0032755,CO
28100677_400709,GO:1900426,CO
23747542_402941,GO:0042670,CO
16401071_5164,GO:0005524,CO
19324031_45325,,CO
16688858_5903,,CO
11854423_33863,GO:0007399,CO
16738311_2539423,,CO
16900517_13395,GO:0042472,CO
23329832_85257,GO:0008022,CO
31015532_394032,GO:0035778,CO
22277648_852584,GO:0006751,CO
22277648_852584,GO:0061672,CO
21938401_19062,GO:0035810,CO
21938401_19062,GO:2001153,CO
21938401_19062,GO:0045893,CO
21938401_19062,GO:0005000,CO
21938401_19062,GO:0032870,CO
21938401_19062,GO:0007186,CO
21938401_19062,GO:0071320,CO
21938401_19062,GO:0001933,CO
21938401_19062,GO:0072659,CO
21938401_19062,GO:0034485,CO
21938401_19062,GO:0045892,CO
21938401_19062,GO:0016311,CO
21938401_19062,GO:0005737,CO
29290584_56427,GO:0005886,CO
29290584_56427,GO:0045879,CO
29290584_56427,GO:0005794,CO
29290584_56427,GO:0060170,CO
29290584_56427,GO:0045664,CO
25762682_50914,,CO
22718908_2541347,GO:0140529,CO
19473324_817761,GO:0004439,CO
19473324_817761,GO:0010305,CO
19473324_817761,GO:0046856,CO
27548899_755,,CO
21803862_837588,GO:0048510,CO
21803862_837588,GO:0010026,CO
21194420_41848,GO:0005704,CO
19000164_831541,GO:0005634,CO
19000164_831541,GO:0009933,CO
19607792_14165,,CO
24256719_215494,GO:0035269,CO
21847104_816539,GO:0005938,CO
16861225_856863,GO:0000466,CO
16861225_856863,GO:0000463,CO
11967543_19664,GO:0042742,CO
11967543_19664,GO:0030183,CO
24780629_553778,GO:0035469,CO
24780629_553778,GO:0061371,CO
24780629_553778,GO:0071910,CO
21621375_29098,GO:0098909,CO
21621375_29098,GO:1900825,CO
21621375_29098,GO:1902305,CO
21621375_29098,GO:2000649,CO
18579681_30292,,CO
11922617_1974,GO:0016887,CO
11922617_1974,GO:0005515,CO
11922617_1974,GO:1900260,CO
11922617_1974,GO:0048471,CO
18948541_825111,GO:0010311,CO
18948541_825111,GO:0048829,CO
23204190_854959,GO:0071805,CO
23204190_854959,GO:0043332,CO
23204190_854959,GO:0005934,CO
23204190_854959,GO:0005887,CO
24206846_564750,,CO
20628572_30105,GO:0008591,CO
21518792_5936,GO:0003729,CO
21518792_5936,GO:0000381,CO
20126385_172591,GO:0048598,CO
20126385_172591,GO:1903356,CO
20126385_172591,GO:0070986,CO
20126385_172591,GO:0000132,CO
21131955_40045,,CO
18327254_20358,GO:0021935,CO
17615370_311860,GO:0030041,CO
17419994_43402,,CO
17971298_22695,GO:1990904,CO
1331061_946971,,CO
22575127_43690,,CO
19805123_11350,GO:0043065,CO
16249387_72699,GO:0005515,CO
16249387_72699,GO:1901222,CO
16249387_72699,GO:0043405,CO
16249387_72699,GO:0051279,CO
16249387_72699,GO:0019815,CO
16249387_72699,GO:0050853,CO
16249387_72699,GO:0014066,CO
16249387_72699,GO:0006357,CO
16249387_72699,GO:0019901,CO
20504948_12978,GO:0019221,CO
20504948_12978,GO:0019955,CO
20504948_12978,GO:0001934,CO
20504948_12978,GO:0018108,CO
20504948_12978,GO:0036006,CO
20504948_12978,GO:0008284,CO
14754908_348,GO:0010875,CO
14754908_348,GO:0005515,CO
14754908_348,GO:0034364,CO
25865492_29920,GO:0005739,CO
22419826_5007870,GO:0009624,CO
22419826_5007870,GO:0048364,CO
3053688_945808,,CO
20530286_50856,GO:0036037,CO
20530286_50856,GO:0002470,CO
12888564_56292,GO:0005515,CO
12888564_56292,GO:0008080,CO
12888564_56292,GO:0005737,CO
12754193_25333,GO:0008488,CO
12754193_25333,GO:0019842,CO
16303848_2541620,GO:0043007,CO
25087875_28088,GO:0005635,CO
25087875_28088,GO:0005789,CO
25013077_945487,GO:0034203,CO
25013077_945487,GO:0015648,CO
16242402_31234,GO:0048512,CO
18762249_26409,GO:0005515,CO
18762249_26409,GO:0030971,CO
18762249_26409,GO:0004674,CO
24385488_60309,GO:0048696,CO
18172024_850553,GO:0005634,CO
18172024_850553,GO:0072542,CO
18172024_850553,GO:0032516,CO
18172024_850553,GO:0007094,CO
21300860_639781,GO:0071944,CO
21300860_639781,GO:0045059,CO
16880269_373988,GO:0005634,CO
16880269_373988,GO:0005737,CO
16880269_373988,GO:0045893,CO
16880269_373988,GO:0005884,CO
20811708_83695,GO:0005634,CO
17452532_34024,GO:0016116,CO
21128978_74286,GO:0003779,CO
21128978_74286,GO:0001669,CO
19786068_83516,GO:0071392,CO
19741196_174743,GO:0016324,CO
23508100_11614,GO:0000987,CO
28028151_380916,GO:0005515,CO
28028151_380916,GO:2000405,CO
28028151_380916,GO:0034260,CO
28028151_380916,GO:1990869,CO
31091453_5740131,,CO
24899574_51792,GO:1903538,CO
24899574_51792,GO:0051232,CO
24899574_51792,GO:0051754,CO
24899574_51792,GO:0051306,CO
28912269_21809,GO:1901398,CO
19734347_947153,,CO
23177736_54890,GO:1990931,CO
23177736_54890,GO:0006406,CO
23177736_54890,GO:0016607,CO
23177736_54890,GO:0035553,CO
18628984_298696,GO:0005515,CO
18628984_298696,GO:0005737,CO
18628984_298696,GO:0043005,CO
14744998_43402,GO:0005902,CO
19442624_19242,GO:0005576,CO
21542008_436744,GO:0055074,CO
16699917_39368,GO:0008307,CO
16699917_39368,GO:0030018,CO
16699917_39368,GO:0005515,CO
16699917_39368,GO:0050839,CO
20531387_10769,GO:0019901,CO
28087630_34376,GO:0048018,CO
28087630_34376,GO:0005615,CO
28087630_34376,GO:0005122,CO
12835417_24867,GO:0030414,CO
12835417_24867,GO:0004866,CO
12835417_24867,GO:0010466,CO
12526793_32703,,CO
12897057_12753,GO:0006606,CO
12935900_26146,GO:0005515,CO
12218158_14294,,CO
12370428_13123,GO:0030520,CO
12370428_13123,GO:0050680,CO
23230272_151636,GO:0005634,CO
23230272_151636,GO:0005737,CO
14967812_336,GO:0060228,CO
14967812_336,GO:0055102,CO
14967812_336,GO:0006656,CO
14967812_336,GO:0034370,CO
14967812_336,GO:0046340,CO
14967812_336,GO:0034375,CO
14967812_336,GO:0010903,CO
14967812_336,GO:0031647,CO
14967812_336,GO:0043691,CO
14967812_336,GO:0010873,CO
14967812_336,GO:0060192,CO
14967812_336,GO:0042632,CO
14967812_336,GO:0050995,CO
14967812_336,GO:0008289,CO
21595512_24604,GO:0007568,CO
21595512_24604,GO:0070374,CO
18636090_1654,GO:0045944,CO
18636090_1654,GO:0005515,CO
18636090_1654,GO:0035556,CO
14707121_24185,GO:0043422,CO
14707121_24185,GO:0001934,CO
16037571_12166,GO:0045944,CO
16037571_12166,GO:0003183,CO
16037571_12166,GO:0003161,CO
16037571_12166,GO:1905285,CO
16709193_826571,,CO
18022370_12492,GO:0006622,CO
18022370_12492,GO:0005765,CO
18022370_12492,GO:0043202,CO
18022370_12492,GO:0043471,CO
18022370_12492,GO:0019899,CO
18971324_850983,GO:0031126,CO
18971324_850983,GO:0098789,CO
18971324_850983,GO:0034247,CO
18971324_850983,GO:0008380,CO
18971324_850983,GO:0006378,CO
17545671_14718,GO:0055089,CO
17545671_14718,GO:0004069,CO
17545671_14718,GO:0006114,CO
21795609_41883,GO:0090328,CO
21795609_41883,GO:0046959,CO
21795609_41883,GO:0060965,CO
21795609_41883,GO:0051823,CO
16102746_557914,,CO
18662995_18999,GO:0008134,CO
18662995_18999,GO:0003700,CO
18662995_18999,GO:0045944,CO
20510170_818853,GO:0008289,CO
15711536_44510,GO:0030513,CO
17661354_116504,GO:0032507,CO
17661354_116504,GO:0001934,CO
17661354_116504,GO:0035509,CO
17661354_116504,GO:0001725,CO
27837918_91752,GO:0005886,CO
27837918_91752,GO:0098794,CO
27837918_91752,GO:0030426,CO
27837918_91752,GO:0010628,CO
27837918_91752,GO:0043025,CO
27837918_91752,GO:0043198,CO
27837918_91752,GO:1901588,CO
27837918_91752,GO:0010975,CO
27837918_91752,GO:0043197,CO
27837918_91752,GO:0005737,CO
27837918_91752,GO:0005634,CO
27837918_91752,GO:0010976,CO
17056598_22770,GO:0000977,CO
17056598_22770,GO:0000122,CO
31085683_856290,,CO
18710934_18129,GO:0045672,CO
11884403_3570,,CO
16373491_854034,GO:0071051,CO
16373491_854034,GO:0071042,CO
16373491_854034,GO:0043629,CO
16373491_854034,GO:0034475,CO
24391219_387173,GO:0030307,CO
24391219_387173,GO:0097011,CO
24391219_387173,GO:0071560,CO
24391219_387173,GO:0071354,CO
19282986_327321,GO:0016301,CO
23487765_94246,GO:0045944,CO
23487765_94246,GO:0007283,CO
22693281_825070,GO:0030599,CO
19487465_1763,GO:0005634,CO
19487465_1763,GO:0043504,CO
19487465_1763,GO:0042645,CO
25533347_319974,GO:0005634,CO
25533347_319974,GO:0010592,CO
25533347_319974,GO:0015629,CO
25533347_319974,GO:0001764,CO
25533347_319974,GO:0030426,CO
25533347_319974,GO:0031532,CO
25533347_319974,GO:0048675,CO
25533347_319974,GO:0035022,CO
22194864_56753,GO:1900025,CO
22194864_56753,GO:2000146,CO
22194864_56753,GO:0051497,CO
22194864_56753,GO:0010633,CO
22194864_56753,GO:0016328,CO
22194864_56753,GO:1900028,CO
22194864_56753,GO:0009925,CO
22194864_56753,GO:0060675,CO
22194864_56753,GO:0090191,CO
19054358_821840,GO:0010380,CO
19054358_821840,GO:0009451,CO
19054358_821840,GO:0010207,CO
